"","Species","Haglof_Plot_ID","Haglof_ID","Site","Tag","Health_status","Date","Notes","PlotID","Tree_Dia","Latitude","Longitude","dbh","component","a","b","se","source","ref","leaf.mass","genus","sla","lai","fate"
"445","QURU",134,3839,"UMBS","3839","L","2019-06-14","","D04",249,45.5614214,-84.7036416,24.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.16073177333149,"Quercus",14.2,73.2823911813071,"kill"
"446","QURU",138,3908,"UMBS","3908","L","2019-06-14","","D04",249,45.5613678,-84.7030534,24.9,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.16073177333149,"Quercus",14.2,73.2823911813071,"kill"
"447","POGR",135,3842,"UMBS","3842","L","2019-06-14","","D04",248,45.5615972,-84.7037298,24.8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.01551579036499,"Populus",15.89,63.8065459088997,"kill"
"448","PIST",136,3888,"UMBS","3888","L","2019-06-14","","D04",245,45.5614236,-84.703325,24.5,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.30370515360989,"Pinus",12.5,16.2963144201236,"kill"
"449","ACRU",137,3894,"UMBS","3894","L","2019-06-14","Triple stem with 3895 & 3896","D04",244,45.5613939,-84.7031446,24.4,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.10845020441861,"Acer",19,97.0605538839535,"kill"
"450","PIST",136,3887,"UMBS","3887","L","2019-06-14","","D04",241,45.5614565,-84.7033176,24.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.26528853658921,"Pinus",12.5,15.8161067073651,"live"
"451","POGR",136,3886,"UMBS","3886","L","2019-06-14","","D04",232,45.5615017,-84.7033413,23.2,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.4502370126677,"Populus",15.89,54.8242661312897,"live"
"452","POGR",136,3872,"UMBS","3872","L","2019-06-14","","D04",229,45.5615389,-84.7034205,22.9,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.34957330322426,"Populus",15.89,53.2247197882335,"live"
"453","ACRU",139,3938,"UMBS","3938","L","2019-06-14","Triple stem with 3937 & 3939","D04",228,45.5614269,-84.7028466,22.8,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.60180801516151,"Acer",19,87.4343522880687,"live"
"454","POGR",136,3864,"UMBS","3864","L","2019-06-14","","D04",227,45.5616179,-84.703461,22.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.28339089303847,"Populus",15.89,52.1730812903812,"live"
"455","POGR",136,3862,"UMBS","3862","L","2019-06-14","","D04",225,45.561605,-84.7034902,22.5,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.21794778487101,"Populus",15.89,51.1331903016004,"live"
"456","PIST",136,3871,"UMBS","3871","L","2019-06-14","","D04",221,45.5614803,-84.7033866,22.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.08099918944917,"Pinus",12.5,13.5124898681147,"live"
"457","QURU",138,3929,"UMBS","3929","L","2019-06-14","Shares base with 3930","D04",220,45.5614909,-84.7029349,22,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.30989051638478,"Quercus",14.2,61.2004453326638,"live"
"458","QURU",132,3789,"UMBS","3789","L","2019-06-14","Shares base with 3788; twin stems","D04",220,45.5612285,-84.7041138,22,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.30989051638478,"Quercus",14.2,61.2004453326638,"live"
"459","QURU",138,3916,"UMBS","3916","L","2019-06-14","","D04",220,45.5612879,-84.7029335,22,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.30989051638478,"Quercus",14.2,61.2004453326638,"live"
"460","PIST",135,3852,"UMBS","3852","L","2019-06-14","","D04",218,45.5614581,-84.7036059,21.8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.05448414922772,"Pinus",12.5,13.1810518653465,"live"
"461","ACRU",139,3939,"UMBS","3939","L","2019-06-14","Triple stem with 3937 & 3938","D04",217,45.5614187,-84.7028367,21.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.26438907383197,"Acer",19,81.0233924028075,"live"
"462","POGR",135,3843,"UMBS","3843","L","2019-06-14","","D04",217,45.5615796,-84.7036519,21.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.96353225646681,"Populus",15.89,47.0905275552577,"live"
"463","QURU",139,3934,"UMBS","3934","L","2019-06-14","","D04",213,45.5614815,-84.7027768,21.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.11181494185167,"Quercus",14.2,58.3877721742937,"live"
"464","POGR",134,3822,"UMBS","3822","L","2019-06-14","","D04",209,45.5615287,-84.7038638,20.9,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.72079966255495,"Populus",15.89,43.2335066379981,"live"
"465","POGR",134,3841,"UMBS","3841","L","2019-06-14","","D04",208,45.5615659,-84.703761,20.8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.69127359991897,"Populus",15.89,42.7643375027124,"live"
"466","QURU",139,3935,"UMBS","3935","L","2019-06-14","","D04",206,45.561455,-84.7027865,20.6,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.91667957322555,"Quercus",14.2,55.6168499398028,"live"
"467","PIST",134,3834,"UMBS","3834","L","2019-06-14","","D04",205,45.5614056,-84.7037195,20.5,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.943021018408977,"Pinus",12.5,11.7877627301122,"live"
"468","QURU",136,3882,"UMBS","3882","L","2019-06-14","","D04",203,45.5615976,-84.7033613,20.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.83396348708163,"Quercus",14.2,54.4422815165592,"live"
"469","ACRU",139,3937,"UMBS","3937","L","2019-06-14","Triple stem with 3938 & 3939","D04",199,45.5614167,-84.7028443,19.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.73200802958362,"Acer",19,70.9081525620888,"live"
"470","PIST",132,3797,"UMBS","3797","L","2019-06-14","","D04",199,45.5612039,-84.7039257,19.9,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.893471382627512,"Pinus",12.5,11.1683922828439,"live"
"471","POGR",136,3877,"UMBS","3877","L","2019-06-14","","D04",199,45.5616073,-84.7034192,19.9,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.43362979034724,"Populus",15.89,38.6703773686176,"live"
"472","POGR",136,3873,"UMBS","3873","L","2019-06-14","","D04",198,45.5615321,-84.7034122,19.8,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.40589722928967,"Populus",15.89,38.2297069734129,"live"
"473","ACRU",137,3896,"UMBS","3896","L","2019-06-14","Triple stem with 3894 & 3895","D04",197,45.5614018,-84.7031335,19.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.67440328007903,"Acer",19,69.8136623215016,"live"
"474","PIST",133,3808,"UMBS","3808","L","2019-06-14","","D04",197,45.5614176,-84.7038798,19.7,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.877222454623703,"Pinus",12.5,10.9652806827963,"live"
"475","POGR",135,3850,"UMBS","3850","L","2019-06-14","","D04",195,45.5616017,-84.7036099,19.5,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.3237665989441,"Populus",15.89,36.9246512572218,"live"
"476","POGR",136,3870,"UMBS","3870","L","2019-06-14","","D04",179,45.5614707,-84.7034353,17.9,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.91251306057567,"Populus",15.89,30.3898325325474,"live"
"477","ACRU",134,3830,"UMBS","3830","L","2019-06-14","","D04",169,45.5612894,-84.7036753,16.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.90171234183121,"Acer",19,55.132534494793,"live"
"478","ACRU",134,3818,"UMBS","3818","L","2019-06-14","Shares base with 4WA2; dendro banded","D04",165,45.561314,-84.7037908,16.5,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.79662416451566,"Acer",19,53.1358591257975,"live"
"479","QURU",138,3922,"UMBS","3922","L","2019-06-14","","D04",160,45.5614868,-84.7030358,16,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.71166360460489,"Quercus",14.2,38.5056231853895,"live"
"480","QURU",138,3924,"UMBS","3924","L","2019-06-14","","D04",158,45.5615116,-84.703006,15.8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.66248579197438,"Quercus",14.2,37.8072982460362,"live"
"481","PIST",133,3806,"UMBS","3806","L","2019-06-14","","D04",154,45.5613161,-84.7039214,15.4,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.560776436817804,"Pinus",12.5,7.00970546022256,"live"
"482","PIST",136,3855,"UMBS","3855","L","2019-06-14","","D04",152,45.5615462,-84.703542,15.2,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.547613828240332,"Pinus",12.5,6.84517285300415,"live"
"483","ACRU",133,3802,"UMBS","3802","L","2019-06-14","","D04",150,45.5612557,-84.703897,15,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.41484561461407,"Acer",19,45.8820666776673,"live"
"484","QURU",137,3900,"UMBS","3900","L","2019-06-14","Shares base with 4EQ2","D04",148,45.5615208,-84.7032885,14.8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.42087314774191,"Quercus",14.2,34.3763986979351,"live"
"485","ACRU",134,3832,"UMBS","3832","L","2019-06-14","","D04",145,45.5613424,-84.7037358,14.5,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.29200497119752,"Acer",19,43.5480944527529,"live"
"486","PIST",132,3796,"UMBS","3796","L","2019-06-14","","D04",144,45.5612273,-84.7039687,14.4,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.496374262905313,"Pinus",12.5,6.20467828631641,"live"
"487","ACRU",134,3826,"UMBS","3826","L","2019-06-14","Shares base with 4WA1","D04",141,45.5614817,-84.7037568,14.1,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.19536262005056,"Acer",19,41.7118897809607,"live"
"488","QURU",133,3800,"UMBS","3800","L","2019-06-14","","D04",141,45.5611987,-84.7039223,14.1,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.25608286098121,"Quercus",14.2,32.0363766259332,"live"
"489","ACRU",134,3828,"UMBS","3828","L","2019-06-14","Shares base with 3829","D04",140,45.5612899,-84.7037114,14,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.17143086549676,"Acer",19,41.2571864444385,"live"
"490","FAGR",132,3782,"UMBS","3782","L","2019-06-14","","D04",137,45.5613123,-84.7040775,13.7,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.66169556847449,"Fagus",35,58.1593448966071,"live"
"491","POGR",136,3858,"UMBS","3858","L","2019-06-14","","D04",137,45.5615739,-84.7035061,13.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.04088572955284,"Populus",15.89,16.5396742425946,"live"
"492","POGR",136,3878,"UMBS","3878","L","2019-06-14","","D04",137,45.5616244,-84.7034041,13.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.04088572955284,"Populus",15.89,16.5396742425946,"live"
"493","ACRU",137,3895,"UMBS","3895","L","2019-06-14","Triple stem with 3894 & 3896","D04",136,45.5614007,-84.7031363,13.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.07662821620831,"Acer",19,39.4559361079578,"live"
"494","QURU",136,3921,"UMBS","3921","L","2019-06-14","","D04",132,45.5615864,-84.7033064,13.2,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.04963395564016,"Quercus",14.2,29.1048021700903,"live"
"495","ACRU",138,3933,"UMBS","3933","L","2019-06-14","","D04",127,45.5615266,-84.7028894,12.7,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.86881607913329,"Acer",19,35.5075055035325,"live"
"496","PIST",138,3931,"UMBS","3931","L","2019-06-14","","D04",127,45.5614496,-84.7029045,12.7,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.395071742606429,"Pinus",12.5,4.93839678258036,"live"
"497","PIST",139,3918,"UMBS","3918","L","2019-06-14","","D04",126,45.5612972,-84.7029632,12.6,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.389437606624814,"Pinus",12.5,4.86797008281018,"live"
"498","PIST",133,3846,"UMBS","3846","L","2019-06-14","","D04",125,45.5612857,-84.7039196,12.5,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.383839885136786,"Pinus",12.5,4.79799856420983,"live"
"499","PIST",133,3846,"UMBS","3846","L","2019-06-14","","D04",125,45.5612857,-84.7039196,12.5,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.383839885136786,"Pinus",12.5,4.79799856420983,"live"
"500","ACRU",133,3813,"UMBS","3813","L","2019-06-14","Shares base with second small stem","D04",114,45.5612471,-84.7038306,11.4,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.58249484097633,"Acer",19,30.0674019785502,"live"
"501","PIST",138,3917,"UMBS","3917","L","2019-06-14","","D04",114,45.5612786,-84.7029291,11.4,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.324683876054678,"Pinus",12.5,4.05854845068348,"live"
"502","ACRU",133,3801,"UMBS","3801","L","2019-06-14","","D04",109,45.5612268,-84.7038985,10.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.47688146005833,"Acer",19,28.0607477411083,"live"
"503","PIST",137,3899,"UMBS","3899","L","2019-06-14","","D04",107,45.561468,-84.7031578,10.7,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.289370950671483,"Pinus",12.5,3.61713688339353,"live"
"504","QURU",136,3889,"UMBS","3889","L","2019-06-14","","D04",103,45.561409,-84.7033634,10.3,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.4286287948015,"Quercus",14.2,20.2865288861813,"live"
"505","PIST",136,3857,"UMBS","3857","L","2019-06-14","","D04",102,45.5615573,-84.703492,10.2,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.26527182126673,"Pinus",12.5,3.31589776583413,"live"
"506","PIST",136,3884,"UMBS","3884","L","2019-06-14","","D04",102,45.561535,-84.7033808,10.2,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.26527182126673,"Pinus",12.5,3.31589776583413,"live"
"507","ACRU",132,3798,"UMBS","3798","L","2019-06-14","Several small stems from same base","D04",101,45.5611818,-84.7039295,10.1,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.31329940479073,"Acer",19,24.9526886910238,"live"
"508","PIST",136,3885,"UMBS","3885","L","2019-06-14","","D04",100,45.5615268,-84.7033765,10,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.255896653858133,"Pinus",12.5,3.19870817322666,"live"
"509","PIST",137,3890,"UMBS","3890","L","2019-06-14","","D04",100,45.5613858,-84.7032545,10,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.255896653858133,"Pinus",12.5,3.19870817322666,"live"
"510","ACRU",133,3815,"UMBS","3815","L","2019-06-14","","D04",99,45.561206,-84.7038184,9.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.2734650533812,"Acer",19,24.1958360142428,"live"
"511","ACRU",134,3831,"UMBS","3831","L","2019-06-14","","D04",98,45.5612896,-84.7036706,9.8,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.25370970677177,"Acer",19,23.8204844286636,"live"
"512","PIST",132,3787,"UMBS","3787","L","2019-06-14","","D04",98,45.5612532,-84.7041626,9.8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.246673437853272,"Pinus",12.5,3.0834179731659,"live"
"513","PIST",138,3925,"UMBS","3925","L","2019-06-14","","D04",98,45.5615357,-84.7029848,9.8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.246673437853272,"Pinus",12.5,3.0834179731659,"live"
"514","ACRU",134,3817,"UMBS","3817","L","2019-06-14","","D04",96,45.561305,-84.7037936,9.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.214525200963,"Acer",19,23.0759788182971,"live"
"515","PIST",136,3868,"UMBS","3868","L","2019-06-14","","D04",95,45.5615502,-84.7034544,9.5,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.233124757737913,"Pinus",12.5,2.91405947172392,"live"
"516","PIST",136,3867,"UMBS","3867","L","2019-06-14","","D04",93,45.5615768,-84.703464,9.3,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.224283913040435,"Pinus",12.5,2.80354891300544,"live"
"517","FAGR",134,3816,"UMBS","3816","L","2019-06-14","","D04",91,45.5612438,-84.7037677,9.1,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.852866592231075,"Fagus",35,29.8503307280876,"live"
"518","PIST",132,3785,"UMBS","3785","L","2019-06-14","","D04",91,45.5612981,-84.7039851,9.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.215597051360661,"Pinus",12.5,2.69496314200826,"live"
"519","ACRU",132,3790,"UMBS","3790","L","2019-06-14","","D04",90,45.5611994,-84.7040749,9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.09961915460115,"Acer",19,20.8927639374219,"live"
"520","PIST",139,3920,"UMBS","3920","L","2019-06-14","","D04",90,45.5613005,-84.7029502,9,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.211311555369181,"Pinus",12.5,2.64139444211477,"live"
"521","ACRU",137,3893,"UMBS","3893","L","2019-06-14","","D04",89,45.5613891,-84.7031673,8.9,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.08085999274479,"Acer",19,20.5363398621511,"live"
"522","PIST",138,3913,"UMBS","3913","L","2019-06-14","","D04",89,45.5613712,-84.7028876,8.9,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.207064786584888,"Pinus",12.5,2.5883098323111,"live"
"523","PIST",136,3854,"UMBS","3854","L","2019-06-14","","D04",89,45.5614983,-84.7034509,8.9,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.207064786584888,"Pinus",12.5,2.5883098323111,"live"
"524","PIST",132,3794,"UMBS","3794","L","2019-06-14","","D04",88,45.5612546,-84.7040363,8.8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.202856824276808,"Pinus",12.5,2.5357103034601,"live"
"525","ACRU",138,3927,"UMBS","3927","L","2019-06-14","Shares base with second small dead stem","D04",86,45.5615332,-84.7029401,8.6,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.02526574324182,"Acer",19,19.4800491215946,"live"
"526","POGR",133,3809,"UMBS","3809","L","2019-06-14","","D04",85,45.56145,-84.7038871,8.5,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.351391959782835,"Populus",15.89,5.58361824094925,"live"
"527","PIST",136,3863,"UMBS","3863","L","2019-06-14","","D04",83,45.5616017,-84.703488,8.3,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.18240196006116,"Pinus",12.5,2.28002450076451,"live"
"528","PIST",134,3819,"UMBS","3819","L","2019-06-14","","D04",83,45.5613631,-84.7038569,8.3,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.18240196006116,"Pinus",12.5,2.28002450076451,"live"
"529","ACRU",138,3926,"UMBS","3926","L","2019-06-14","","D04",82,45.561529,-84.7029778,8.2,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.952757035581599,"Acer",19,18.1023836760504,"live"
"530","PIST",138,3915,"UMBS","3915","L","2019-06-14","","D04",82,45.5612887,-84.7029409,8.2,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.17842856257393,"Pinus",12.5,2.23035703217412,"live"
"531","PIST",136,3880,"UMBS","3880","L","2019-06-14","","D04",81,45.5616162,-84.7033592,8.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.17449455770257,"Pinus",12.5,2.18118197128213,"live"
"532","PIST",132,3784,"UMBS","3784","L","2019-06-14","","D04",81,45.5613089,-84.7040214,8.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.17449455770257,"Pinus",12.5,2.18118197128213,"live"
"533","PIST",136,3865,"UMBS","3865","L","2019-06-14","","D04",80,45.5616247,-84.7034717,8,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.170600034002338,"Pinus",12.5,2.13250042502922,"live"
"534","QURU",137,3904,"UMBS","3904","L","2019-06-14","","D04",80,45.5615172,-84.703152,8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.989093091463546,"Quercus",14.2,14.0451218987824,"live"
"535","QURU",134,3827,"UMBS","3827","L","2019-06-14","","D04",80,45.5613391,-84.7037767,8,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.989093091463546,"Quercus",14.2,14.0451218987824,"live"
"536","PIST",137,3903,"UMBS","3903","G","2019-06-14","Checked DBH with tape (tree slightly too large for calipers); 63.3","D04",622,45.561587,-84.7031265,62.2,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",7.08568327880131,"Pinus",12.5,88.5710409850163,"kill"
"537","POGR",137,3902,"UMBS","3902","G","2019-06-14","Was dead before girdling","D04",327,45.5615168,-84.7032563,32.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.53286009401178,"Populus",15.89,119.697146893847,"kill"
"538","POGR",136,3861,"UMBS","3861","G","2019-06-14","","D04",292,45.5616208,-84.703497,29.2,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.82250340529405,"Populus",15.89,92.5195791101224,"kill"
"539","PIST",134,3833,"UMBS","3833","G","2019-06-14","","D04",206,45.5614201,-84.7037546,20.6,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.951396055368591,"Pinus",12.5,11.8924506921074,"kill"
"540","PIST",134,3840,"UMBS","3840","G","2019-06-14","","D04",190,45.561513,-84.7037691,19,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.821409837768397,"Pinus",12.5,10.267622972105,"kill"
"541","POGR",134,3824,"UMBS","3824","G","2019-06-14","","D04",173,45.5615635,-84.7038225,17.3,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.76977741589978,"Populus",15.89,28.1217631386476,"kill"
"542","POGR",133,3811,"UMBS","3811","G","2019-06-14","","D04",165,45.5614779,-84.7038084,16.5,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.58905795671102,"Populus",15.89,25.2501309321381,"kill"
"543","PIST",134,3823,"UMBS","3823","G","2019-06-14","","D04",145,45.5615423,-84.7038648,14.5,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.502655301121715,"Pinus",12.5,6.28319126402144,"kill"
"544","POGR",135,3849,"UMBS","3849","G","2019-06-14","","D04",127,45.5615582,-84.7035995,12.7,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.876026470672155,"Populus",15.89,13.9200606189805,"kill"
"545","PIST",135,3848,"UMBS","3848","G","2019-06-14","","D04",120,45.561534,-84.7036349,12,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.356399372809166,"Pinus",12.5,4.45499216011457,"kill"
"546","PIST",134,3821,"UMBS","3821","G","2019-06-14","","D04",109,45.5615258,-84.7038533,10.9,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.299273700562245,"Pinus",12.5,3.74092125702807,"kill"
"547","POGR",135,3847,"UMBS","3847","G","2019-06-14","Dead before girdling","D04",102,45.5615374,-84.7036514,10.2,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.532021465212005,"Populus",15.89,8.45382108221876,"kill"
"548","PIST",134,3820,"UMBS","3820","G","2019-06-14","","D04",101,45.5614803,-84.7038139,10.1,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.260565278295031,"Pinus",12.5,3.25706597868789,"kill"
"549","BEPA",135,3845,"UMBS","3845","G","2019-06-14","Two small stems from same base","D04",100,45.5615228,-84.7036899,10,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",1.17780645785593,"Betula",20.82,24.5219304525605,"kill"
