"Obs","HHMMSS","FTime","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","CsMchSD","HsMchSD","CrMchSD","HrMchSD","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","Filename","Plot","Species","Sample","Filename_date","Timestamp","Comments"
3,"14:28:21",163,0,14.3,0.172,254,2.03,1.21,23.28,6,1.42,1,2.84,20.84,23.28,20.06,418.36,400.27,14.442,16.835,57.69,67.25,500.4,2000,0,98.75,-2.54,0.566,0.051,0.00544,0.0503,0.00607,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can10_07172018","D02W","quru","can10","07172018",2018-07-17 14:25:49,"14:25:58 same; "
4,"14:28:22",164.5,0,14.3,0.172,254,2.03,1.21,23.28,6,1.42,1,2.84,20.84,23.28,20.06,418.32,400.26,14.437,16.829,57.67,67.23,500.4,2000,0,98.75,-2.54,0.566,0.051,0.00544,0.0503,0.00607,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can10_07172018","D02W","quru","can10","07172018",2018-07-17 14:25:49,"14:25:58 same; "
5,"14:28:23",165.5,0,14.2,0.172,255,2.03,1.21,23.29,6,1.42,1,2.84,20.84,23.29,20.07,418.21,400.22,14.437,16.826,57.67,67.22,500.4,2000,0,98.75,-2.54,0.566,0.051,0.00544,0.0503,0.00607,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can10_07172018","D02W","quru","can10","07172018",2018-07-17 14:25:49,"14:25:58 same; "
1,"08:40:26",348,0,6.25,0.0459,172,0.653,1.41,20.98,6,1.42,1,2.84,20,20.98,20.08,407.68,399.87,10.194,10.968,43.06,46.33,500.4,2001,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can11_07182018","D02W","quru","can11","07182018",2018-07-18 08:35:01,"08:35:05 ; "
2,"08:40:27",349,0,6.28,0.0461,172,0.655,1.41,20.98,6,1.42,1,2.84,20,20.98,20.08,407.72,399.87,10.193,10.969,43.05,46.33,500.4,2001,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can11_07182018","D02W","quru","can11","07182018",2018-07-18 08:35:01,"08:35:05 ; "
3,"08:40:28",350,0,6.27,0.046,172,0.653,1.41,20.98,6,1.42,1,2.84,20,20.98,20.08,407.69,399.85,10.194,10.969,43.06,46.33,500.4,2001,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can11_07182018","D02W","quru","can11","07182018",2018-07-18 08:35:01,"08:35:05 ; "
4,"08:40:29",351.5,0,6.31,0.0461,171,0.655,1.41,20.98,6,1.42,1,2.84,20,20.98,20.08,407.73,399.86,10.194,10.971,43.06,46.34,500.3,2000,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can11_07182018","D02W","quru","can11","07182018",2018-07-18 08:35:01,"08:35:05 ; "
5,"08:40:30",352.5,0,6.32,0.0462,171,0.656,1.41,20.98,6,1.42,1,2.84,20,20.98,20.08,407.77,399.87,10.196,10.974,43.07,46.35,500.3,2000,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can11_07182018","D02W","quru","can11","07182018",2018-07-18 08:35:01,"08:35:05 ; "
1,"08:48:05",358.5,0,9.71,0.0849,206,1.17,1.38,21.39,6,1.42,1,2.84,20.12,21.39,20.08,412.08,399.89,10.483,11.868,43.96,49.77,500.7,2001,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can12_07182018","D02W","quru","can12","07182018",2018-07-18 08:42:15,"08:42:19 same; "
2,"08:48:11",364.5,0,9.73,0.0854,206,1.18,1.38,21.4,6,1.42,1,2.84,20.12,21.4,20.08,412.07,399.83,10.486,11.879,43.97,49.81,500.4,2001,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can12_07182018","D02W","quru","can12","07182018",2018-07-18 08:42:15,"08:42:19 same; "
3,"08:48:12",366,0,9.79,0.0855,205,1.18,1.38,21.39,6,1.42,1,2.84,20.12,21.39,20.08,412.1,399.8,10.487,11.882,43.98,49.83,500.4,2000,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can12_07182018","D02W","quru","can12","07182018",2018-07-18 08:42:15,"08:42:19 same; "
4,"08:48:14",367.5,0,9.85,0.0855,204,1.18,1.38,21.4,6,1.42,1,2.84,20.12,21.4,20.08,412.18,399.8,10.491,11.885,43.99,49.84,500.4,2000,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can12_07182018","D02W","quru","can12","07182018",2018-07-18 08:42:15,"08:42:19 same; "
5,"08:48:17",370.5,0,9.84,0.0856,204,1.18,1.38,21.4,6,1.42,1,2.84,20.12,21.4,20.08,412.15,399.79,10.494,11.889,44,49.85,500.3,2000,0,99.15,-3.03,0.051,0.283,0.005,0.29,0.00591,0.7,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can12_07182018","D02W","quru","can12","07182018",2018-07-18 08:42:15,"08:42:19 same; "
1,"09:11:19",360,0,5.17,0.0448,205,0.674,1.48,22.18,6,1.42,1,2.84,20.22,22.18,20.07,406.46,399.93,11.298,12.095,47.09,50.42,500.4,1999,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,0.7,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can13_07182018","D02W","quru","can13","07182018",2018-07-18 09:05:26,"09:05:29 same; "
2,"09:11:20",361,0,5.15,0.0449,207,0.675,1.48,22.18,6,1.42,1,2.84,20.22,22.18,20.07,406.44,399.94,11.299,12.099,47.1,50.43,500.4,1999,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,0.7,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can13_07182018","D02W","quru","can13","07182018",2018-07-18 09:05:26,"09:05:29 same; "
3,"09:11:21",362,0,5.19,0.0451,206,0.677,1.48,22.17,6,1.42,1,2.84,20.22,22.17,20.07,406.48,399.93,11.298,12.101,47.1,50.45,500.4,1999,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,0.7,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can13_07182018","D02W","quru","can13","07182018",2018-07-18 09:05:26,"09:05:29 same; "
4,"09:11:22",363,0,5.2,0.0452,206,0.678,1.48,22.17,6,1.42,1,2.84,20.22,22.17,20.07,406.51,399.95,11.3,12.102,47.1,50.45,500.4,1999,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can13_07182018","D02W","quru","can13","07182018",2018-07-18 09:05:26,"09:05:29 same; "
5,"09:11:23",364,0,5.29,0.0454,204,0.68,1.48,22.16,6,1.42,1,2.84,20.22,22.16,20.08,406.58,399.92,11.3,12.106,47.11,50.47,500.4,1999,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can13_07182018","D02W","quru","can13","07182018",2018-07-18 09:05:26,"09:05:29 same; "
1,"09:19:16",324,0,8.73,0.0852,225,1.13,1.33,21.74,6,1.42,1,2.84,20.28,21.74,20.07,410.72,399.71,11.579,12.92,48.07,53.63,500.4,1999,0,99.14,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can14_07182018","D02W","quru","can14","07182018",2018-07-18 09:13:59,"09:14:03 same; "
2,"09:19:17",325,0,8.78,0.0854,224,1.13,1.33,21.73,6,1.42,1,2.84,20.28,21.73,20.07,410.75,399.68,11.578,12.921,48.06,53.64,500.4,1999,0,99.14,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can14_07182018","D02W","quru","can14","07182018",2018-07-18 09:13:59,"09:14:03 same; "
3,"09:19:18",326.5,0,8.7,0.0856,226,1.14,1.33,21.73,6,1.42,1,2.84,20.28,21.73,20.07,410.69,399.72,11.58,12.925,48.07,53.65,500.5,1999,0,99.14,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can14_07182018","D02W","quru","can14","07182018",2018-07-18 09:13:59,"09:14:03 same; "
4,"09:19:20",327.5,0,8.71,0.0857,226,1.14,1.33,21.74,6,1.42,1,2.84,20.28,21.74,20.07,410.69,399.7,11.577,12.925,48.06,53.66,500.4,1999,0,99.14,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can14_07182018","D02W","quru","can14","07182018",2018-07-18 09:13:59,"09:14:03 same; "
5,"09:19:21",329,0,8.66,0.0859,227,1.14,1.33,21.75,6,1.42,1,2.84,20.28,21.75,20.07,410.66,399.73,11.58,12.932,48.07,53.68,500.4,1999,0,99.14,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can14_07182018","D02W","quru","can14","07182018",2018-07-18 09:13:59,"09:14:03 same; "
1,"09:27:11",285.5,0,6.52,0.0714,242,1.12,1.57,23.31,6,1.42,1,2.84,20.31,23.31,20.07,408.08,399.71,11.844,13.173,49.1,54.61,500.4,2000,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can15_07182018","D02W","quru","can15","07182018",2018-07-18 09:22:33,"09:22:36 same; "
2,"09:27:12",287,0,6.58,0.0714,241,1.13,1.57,23.33,6,1.42,1,2.84,20.31,23.33,20.07,408.11,399.67,11.843,13.176,49.1,54.62,500.4,2000,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can15_07182018","D02W","quru","can15","07182018",2018-07-18 09:22:33,"09:22:36 same; "
3,"09:27:13",288,0,6.63,0.0715,240,1.13,1.57,23.34,6,1.42,1,2.84,20.31,23.34,20.07,408.15,399.66,11.843,13.179,49.1,54.64,500.4,2000,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can15_07182018","D02W","quru","can15","07182018",2018-07-18 09:22:33,"09:22:36 same; "
4,"09:27:15",290,0,6.72,0.0716,238,1.13,1.57,23.33,6,1.42,1,2.84,20.31,23.33,20.07,408.25,399.66,11.843,13.181,49.1,54.65,500.4,2000,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can15_07182018","D02W","quru","can15","07182018",2018-07-18 09:22:33,"09:22:36 same; "
5,"09:27:17",292.5,0,6.7,0.0722,240,1.13,1.56,23.3,6,1.42,1,2.84,20.3,23.3,20.06,408.19,399.61,11.842,13.185,49.1,54.67,500.4,2000,0,99.16,-3.03,0.051,0.283,0.005,0.29,0.00591,1,-0.22,2.74,1,0,0.16,111115,"D02W_quru_can15_07182018","D02W","quru","can15","07182018",2018-07-18 09:22:33,"09:22:36 same; "
1,"13:10:13",312.5,0,4.32,0.0339,186,0.527,1.5,26.33,6,1.42,1,2.84,21.59,26.33,20.05,405.18,399.75,19.18,19.799,72.66,75,500.3,2000,0,98.01,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.3,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can01_07202018","D03E","acru","can01","07202018",2018-07-20 13:05:14,"13:05:15 ; "
2,"13:10:14",313.5,0,4.32,0.0341,188,0.53,1.5,26.32,6,1.42,1,2.84,21.59,26.32,20.05,405.12,399.69,19.179,19.802,72.66,75.02,500.3,2000,0,98.01,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.3,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can01_07202018","D03E","acru","can01","07202018",2018-07-20 13:05:14,"13:05:15 ; "
3,"13:10:15",314.5,0,4.33,0.0344,189,0.534,1.5,26.32,6,1.42,1,2.84,21.58,26.32,20.05,405.11,399.66,19.177,19.805,72.65,75.03,500.3,2000,0,98.01,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can01_07202018","D03E","acru","can01","07202018",2018-07-20 13:05:14,"13:05:15 ; "
4,"13:10:16",315.5,0,4.37,0.0345,187,0.534,1.5,26.31,6,1.42,1,2.84,21.58,26.31,20.05,405.13,399.63,19.179,19.807,72.66,75.04,500.3,2000,0,98.01,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can01_07202018","D03E","acru","can01","07202018",2018-07-20 13:05:14,"13:05:15 ; "
5,"13:10:17",317,0,4.4,0.0343,185,0.531,1.5,26.31,6,1.42,1,2.84,21.58,26.31,20.05,405.13,399.59,19.183,19.808,72.68,75.05,500.3,2000,0,98.01,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can01_07202018","D03E","acru","can01","07202018",2018-07-20 13:05:14,"13:05:15 ; "
1,"13:14:25",194.5,0,7.18,0.0634,209,0.839,1.29,25.49,6,1.42,1,2.84,21.57,25.49,20.05,409.56,400.54,19.244,20.23,72.96,76.7,500.2,2000,0,97.99,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can02_07202018","D03E","acru","can02","07202018",2018-07-20 13:11:18,"13:11:19 ; "
2,"13:14:27",196,0,7.09,0.0633,211,0.838,1.29,25.49,6,1.42,1,2.84,21.57,25.49,20.05,409.46,400.55,19.243,20.227,72.95,76.69,500.2,2000,0,97.99,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can02_07202018","D03E","acru","can02","07202018",2018-07-20 13:11:18,"13:11:19 ; "
3,"13:14:29",199,0,6.91,0.0629,215,0.833,1.29,25.48,6,1.42,1,2.84,21.57,25.48,20.05,409.19,400.51,19.241,20.219,72.95,76.66,500.3,2000,0,97.99,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can02_07202018","D03E","acru","can02","07202018",2018-07-20 13:11:18,"13:11:19 ; "
4,"13:14:41",210.5,0,6.96,0.0615,209,0.816,1.29,25.48,6,1.42,1,2.84,21.56,25.48,20.05,409.04,400.29,19.24,20.199,72.97,76.61,499.9,2000,0,98,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can02_07202018","D03E","acru","can02","07202018",2018-07-20 13:11:18,"13:11:19 ; "
5,"13:14:43",212.5,0,7.02,0.0613,207,0.814,1.29,25.48,6,1.42,1,2.84,21.56,25.48,20.05,409.08,400.26,19.239,20.196,72.98,76.61,499.9,2000,0,98,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.3,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can02_07202018","D03E","acru","can02","07202018",2018-07-20 13:11:18,"13:11:19 ; "
1,"13:22:33",258,0,3,0.0292,226,0.456,1.5,26.39,6,1.42,1,2.84,21.64,26.39,20.05,403.66,399.85,19.364,19.9,73.08,75.11,500,2000,0,98,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can03_07202018","D03E","acru","can03","07202018",2018-07-20 13:18:22,"13:18:23 ; "
2,"13:22:34",259.5,0,3.03,0.029,223,0.453,1.5,26.4,6,1.42,1,2.84,21.65,26.4,20.05,403.7,399.84,19.364,19.898,73.08,75.09,499.9,2000,0,98,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can03_07202018","D03E","acru","can03","07202018",2018-07-20 13:18:22,"13:18:23 ; "
3,"13:22:35",260.5,0,3.06,0.029,221,0.453,1.5,26.39,6,1.42,1,2.84,21.65,26.39,20.05,403.74,399.85,19.366,19.899,73.09,75.1,499.9,2000,0,98,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can03_07202018","D03E","acru","can03","07202018",2018-07-20 13:18:22,"13:18:23 ; "
4,"13:22:37",262.5,0,3.11,0.029,219,0.453,1.5,26.4,6,1.42,1,2.84,21.64,26.4,20.05,403.78,399.83,19.365,19.897,73.09,75.1,500.1,2000,0,98,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can03_07202018","D03E","acru","can03","07202018",2018-07-20 13:18:22,"13:18:23 ; "
5,"13:22:39",264,0,3.13,0.0291,218,0.454,1.5,26.39,6,1.42,1,2.84,21.64,26.39,20.05,403.84,399.87,19.363,19.897,73.08,75.09,500.2,2000,0,98,-3.74,0.35,0.0473,0.0107,0.0417,0.0106,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can03_07202018","D03E","acru","can03","07202018",2018-07-20 13:18:22,"13:18:23 ; "
1,"14:03:05",247.5,0,6.51,0.0542,198,0.825,1.48,26.33,6,1.42,1,2.84,21.61,26.33,20.05,408.48,400.28,19.056,20.026,72.07,75.74,500.2,1999,0,97.99,-4.44,0.331,0.206,0.00235,0.138,0.00289,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can04_07202018","D03E","acru","can04","07202018",2018-07-20 13:59:12,"13:59:13 ; "
2,"14:03:06",248.5,0,6.49,0.0541,198,0.824,1.48,26.33,6,1.42,1,2.84,21.61,26.33,20.05,408.49,400.3,19.055,20.024,72.07,75.73,500.2,1999,0,97.99,-4.44,0.331,0.206,0.00235,0.138,0.00289,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can04_07202018","D03E","acru","can04","07202018",2018-07-20 13:59:12,"13:59:13 ; "
3,"14:03:07",249.5,0,6.46,0.0539,198,0.821,1.48,26.32,6,1.42,1,2.84,21.61,26.32,20.05,408.44,400.3,19.057,20.022,72.08,75.73,500.2,1999,0,97.99,-4.44,0.331,0.206,0.00235,0.138,0.00289,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can04_07202018","D03E","acru","can04","07202018",2018-07-20 13:59:12,"13:59:13 ; "
4,"14:03:08",250.5,0,6.41,0.0538,199,0.82,1.48,26.33,6,1.42,1,2.84,21.61,26.33,20.05,408.45,400.36,19.057,20.021,72.08,75.72,500.2,1999,0,97.99,-4.44,0.331,0.206,0.00235,0.138,0.00289,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can04_07202018","D03E","acru","can04","07202018",2018-07-20 13:59:12,"13:59:13 ; "
5,"14:03:09",252,0,6.48,0.0537,197,0.818,1.48,26.33,6,1.42,1,2.84,21.61,26.33,20.05,408.51,400.35,19.056,20.017,72.07,75.71,500.2,1999,0,97.99,-4.44,0.331,0.206,0.00235,0.138,0.00289,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can04_07202018","D03E","acru","can04","07202018",2018-07-20 13:59:12,"13:59:13 ; "
1,"14:08:06",251,0,4.03,0.0322,190,0.53,1.59,26.59,6,1.42,1,2.84,21.57,26.59,20.05,405.21,400.12,18.828,19.451,71.4,73.77,500.2,1999,0,98,-4.59,0.328,0.631,0.00407,0.653,0.00313,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can05_07202018","D03E","acru","can05","07202018",2018-07-20 14:04:01,"14:04:02 ; 2. 14:04:41 Flow: Fixed -> 500 umol/s"
2,"14:08:07",252.5,0,4,0.0319,190,0.527,1.59,26.6,6,1.42,1,2.84,21.57,26.6,20.05,405.16,400.11,18.828,19.448,71.4,73.75,500.2,1999,0,98,-4.59,0.328,0.631,0.00407,0.653,0.00313,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can05_07202018","D03E","acru","can05","07202018",2018-07-20 14:04:01,"14:04:02 ; 2. 14:04:41 Flow: Fixed -> 500 umol/s"
3,"14:08:08",253.5,0,4.01,0.0319,190,0.527,1.59,26.6,6,1.42,1,2.84,21.57,26.6,20.05,405.18,400.12,18.827,19.447,71.4,73.75,500.2,1999,0,98,-4.59,0.328,0.631,0.00407,0.653,0.00313,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can05_07202018","D03E","acru","can05","07202018",2018-07-20 14:04:01,"14:04:02 ; 2. 14:04:41 Flow: Fixed -> 500 umol/s"
4,"14:08:09",254.5,0,3.98,0.0318,191,0.526,1.59,26.6,6,1.42,1,2.84,21.57,26.6,20.05,405.14,400.12,18.826,19.445,71.39,73.74,500.2,1999,0,98,-4.59,0.328,0.631,0.00407,0.653,0.00313,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can05_07202018","D03E","acru","can05","07202018",2018-07-20 14:04:01,"14:04:02 ; 2. 14:04:41 Flow: Fixed -> 500 umol/s"
5,"14:08:11",255.5,0,4.04,0.032,188,0.528,1.59,26.6,6,1.42,1,2.84,21.57,26.6,20.06,405.23,400.13,18.824,19.446,71.38,73.74,500.2,1999,0,98,-4.59,0.328,0.631,0.00407,0.653,0.00313,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can05_07202018","D03E","acru","can05","07202018",2018-07-20 14:04:01,"14:04:02 ; 2. 14:04:41 Flow: Fixed -> 500 umol/s"
1,"14:11:56",188.5,0,5.31,0.0548,238,0.714,1.27,24.92,6,1.42,1,2.84,21.53,24.92,20.05,408.58,401.87,18.538,19.378,70.44,73.63,500.2,1999,0,97.97,-4.59,0.328,0.631,0.00407,0.653,0.00313,0.3,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can06_07202018","D03E","acru","can06","07202018",2018-07-20 14:08:55,"14:08:56 ; "
2,"14:11:57",189.5,0,5.04,0.0549,246,0.716,1.27,24.93,6,1.42,1,2.84,21.53,24.93,20.05,408.22,401.83,18.535,19.378,70.44,73.64,500.2,1999,0,97.97,-4.59,0.328,0.631,0.00407,0.653,0.00313,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can06_07202018","D03E","acru","can06","07202018",2018-07-20 14:08:55,"14:08:56 ; "
3,"14:11:59",191,0,4.77,0.0548,253,0.716,1.27,24.95,6,1.42,1,2.84,21.53,24.95,20.05,407.7,401.64,18.531,19.373,70.42,73.62,500.2,1998,0,97.97,-4.59,0.328,0.631,0.00407,0.653,0.00313,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can06_07202018","D03E","acru","can06","07202018",2018-07-20 14:08:55,"14:08:56 ; "
4,"14:12:00",192.5,0,4.66,0.0547,256,0.716,1.27,24.95,6,1.42,1,2.84,21.53,24.95,20.05,407.29,401.36,18.527,19.369,70.4,73.6,500.2,1999,0,97.97,-4.59,0.328,0.631,0.00407,0.653,0.00313,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can06_07202018","D03E","acru","can06","07202018",2018-07-20 14:08:55,"14:08:56 ; "
5,"14:12:02",194.5,0,4.75,0.054,251,0.709,1.28,24.96,6,1.42,1,2.84,21.53,24.96,20.06,407.04,400.99,18.532,19.365,70.42,73.59,500.2,2000,0,97.97,-4.59,0.328,0.631,0.00407,0.653,0.00313,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can06_07202018","D03E","acru","can06","07202018",2018-07-20 14:08:55,"14:08:56 ; "
1,"15:15:05",268,0,10.2,0.0979,221,1.43,1.44,25.9,6,1.42,1,2.84,21.39,25.9,20.06,413.27,400.36,17.893,19.571,68.59,75.03,500.3,1999,0,97.98,-3.49,0.307,0.139,0.00659,0.202,0.00619,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can07_07202018","D03E","acru","can07","07202018",2018-07-20 15:11:12,"15:11:15 ; 2. 15:11:38 Flow: Fixed -> 500 umol/s"
2,"15:15:06",269,0,10.2,0.0978,221,1.42,1.44,25.89,6,1.42,1,2.84,21.39,25.89,20.06,413.26,400.35,17.894,19.568,68.6,75.02,500.3,1999,0,97.98,-3.49,0.307,0.139,0.00659,0.202,0.00619,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can07_07202018","D03E","acru","can07","07202018",2018-07-20 15:11:12,"15:11:15 ; 2. 15:11:38 Flow: Fixed -> 500 umol/s"
3,"15:15:07",270,0,10.2,0.0974,220,1.42,1.44,25.89,6,1.42,1,2.84,21.39,25.89,20.06,413.28,400.35,17.898,19.564,68.61,75,500.3,1999,0,97.98,-3.49,0.307,0.139,0.00659,0.202,0.00619,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can07_07202018","D03E","acru","can07","07202018",2018-07-20 15:11:12,"15:11:15 ; 2. 15:11:38 Flow: Fixed -> 500 umol/s"
4,"15:15:08",271,0,10.2,0.0971,220,1.41,1.43,25.88,6,1.42,1,2.84,21.39,25.88,20.06,413.29,400.37,17.901,19.561,68.62,74.99,500.4,1999,0,97.98,-3.49,0.307,0.139,0.00659,0.202,0.00619,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can07_07202018","D03E","acru","can07","07202018",2018-07-20 15:11:12,"15:11:15 ; 2. 15:11:38 Flow: Fixed -> 500 umol/s"
5,"15:15:09",272,0,10.2,0.0968,220,1.41,1.43,25.87,6,1.42,1,2.84,21.39,25.87,20.06,413.27,400.39,17.902,19.556,68.63,74.97,500.4,1999,0,97.98,-3.49,0.307,0.139,0.00659,0.202,0.00619,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can07_07202018","D03E","acru","can07","07202018",2018-07-20 15:11:12,"15:11:15 ; 2. 15:11:38 Flow: Fixed -> 500 umol/s"
1,"15:24:27",185.5,0,10.5,0.115,242,1.47,1.27,25.37,6,1.42,1,2.84,21.55,25.37,20.06,413.63,400.28,18.512,20.239,70.21,76.77,500.3,2000,0,97.93,-3.49,0.307,0.139,0.00659,0.202,0.00619,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can08_07202018","D03E","acru","can08","07202018",2018-07-20 15:21:30,"15:21:31 ; "
2,"15:24:28",186.5,0,10.5,0.114,241,1.47,1.27,25.39,6,1.42,1,2.84,21.55,25.39,20.06,413.61,400.28,18.513,20.239,70.22,76.77,500.3,2000,0,97.93,-3.49,0.307,0.139,0.00659,0.202,0.00619,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can08_07202018","D03E","acru","can08","07202018",2018-07-20 15:21:30,"15:21:31 ; "
3,"15:24:29",187.5,0,10.5,0.115,242,1.47,1.27,25.39,6,1.42,1,2.84,21.55,25.39,20.05,413.59,400.28,18.513,20.24,70.22,76.78,500.3,2000,0,97.93,-3.49,0.307,0.139,0.00659,0.202,0.00619,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can08_07202018","D03E","acru","can08","07202018",2018-07-20 15:21:30,"15:21:31 ; "
4,"15:24:30",188.5,0,10.5,0.114,242,1.47,1.27,25.4,6,1.42,1,2.84,21.55,25.4,20.05,413.57,400.29,18.512,20.239,70.22,76.77,500.3,2000,0,97.93,-3.49,0.307,0.139,0.00659,0.202,0.00619,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_acru_can08_07202018","D03E","acru","can08","07202018",2018-07-20 15:21:30,"15:21:31 ; "
